X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID,Shape
-87.1518,30.34613,3057783,2020/01/07 00:00:00+00,12:20:00,CST,3,South Bob Sikes Fishing Pier (Santa Rosa Sound),30.34613,-87.1518,Karenia brevis,0,HABW200108-013,
-87.18982,30.4084,3057784,2020/01/07 00:00:00+00,13:00:00,CST,3,Pensacola Bay Fishing Bridge,30.4084,-87.18982,Karenia brevis,0,HABW200108-014,
-86.183,30.4232,3057785,2020/01/07 00:00:00+00,9:07:00,CST,0.5,Wheeler Point; 1.7 mi SW of (Choctawhatchee Bay),30.4232,-86.183,Karenia brevis,0,HABW200108-015,
-86.1453,30.4094,3058020,2020/01/07 00:00:00+00,8:40:00,CST,0.5,Jolly Bay; 1 mi S of (Choctawhatchee Bay),30.4094,-86.1453,Karenia brevis,0,HABW200108-016,
-86.2514,30.3517,3058021,2020/01/07 00:00:00+00,,CST,0.5,Dune Allen Beach,30.3517,-86.2514,Karenia brevis,0,HABW200108-017,
-85.089017,29.637983,3058022,2020/01/07 00:00:00+00,11:16:00,EST,0.5,West Pass; NE of (Apalachicola Bay),29.637983,-85.089017,Karenia brevis,0,HABW200108-018,
-85.058333,29.674667,3058023,2020/01/07 00:00:00+00,11:40:00,EST,1.4,St. Vincent Point; E of (Apalachicola Bay),29.674667,-85.058333,Karenia brevis,0,HABW200108-019,
-84.994017,29.667683,3058024,2020/01/07 00:00:00+00,11:56:00,EST,0.5,Mid-Apalachicola Bay,29.667683,-84.994017,Karenia brevis,0,HABW200108-020,
-84.945183,29.7308,3058025,2020/01/07 00:00:00+00,9:21:00,EST,0.5,Long Point; S of (East Bay),29.7308,-84.945183,Karenia brevis,0,HABW200108-021,
-84.94665,29.606683,3058026,2020/01/07 00:00:00+00,10:30:00,EST,0.5,Sikes Cut; SE of,29.606683,-84.94665,Karenia brevis,0,HABW200108-022,
-84.880183,29.702133,3058027,2020/01/07 00:00:00+00,9:41:00,EST,1.4,Old St. George Island Causeway; E of (St. George Sound),29.702133,-84.880183,Karenia brevis,0,HABW200108-023,
-81.4648,30.391,3058028,2020/01/07 00:00:00+00,12:30:00,EST,0.3,St. Johns Inland,30.391,-81.4648,Karenia brevis,0,HABW200108-024,
-81.4086,30.4056,3058029,2020/01/07 00:00:00+00,11:30:00,EST,0.3,St. Johns Inlet,30.4056,-81.4086,Karenia brevis,0,HABW200108-025,
-81.4201,30.4204,3058030,2020/01/07 00:00:00+00,10:15:00,EST,0.3,Ft. George Inlet,30.4204,-81.4201,Karenia brevis,0,HABW200108-026,
-81.439,30.4411,3058031,2020/01/07 00:00:00+00,11:57:00,EST,0.3,Ft. George Inland,30.4411,-81.439,Karenia brevis,0,HABW200108-027,
-81.4576,30.5134,3058032,2020/01/07 00:00:00+00,10:45:00,EST,0.3,Nassau Inlet,30.5134,-81.4576,Karenia brevis,333,HABW200108-028,
-81.4269,30.7012,3058033,2020/01/07 00:00:00+00,9:45:00,EST,0.3,St. Marys Inlet,30.7012,-81.4269,Karenia brevis,0,HABW200108-029,
-80.532,28.0164,3058034,2020/01/07 00:00:00+00,10:00:00,EST,0.5,Ballyshannon Street; E of,28.0164,-80.532,Karenia brevis,0,HABW200108-030,
-80.5387,28.015,3058035,2020/01/07 00:00:00+00,8:00:00,EST,0.5,Macfarlane Street; W of (Indian River),28.015,-80.5387,Karenia brevis,0,HABW200108-031,
-85.398,29.84867,3058060,2020/01/07 00:00:00+00,9:38:00,EST,0.5,St. Joseph Point; 2.1 mi S of (St. Joseph Bay),29.84867,-85.398,Karenia brevis,0,HABW200109-021,
-80.86,24.7883,3058119,2020/01/07 00:00:00+00,3:33:00,GMT,1,Conch Key; 1.5 mi E of,24.7883,-80.86,Karenia brevis,0,HABW200115-035,
-81.205,24.675,3058120,2020/01/07 00:00:00+00,8:09:00,GMT,1,Money Key; SE of,24.675,-81.205,Karenia brevis,0,HABW200115-036,
-81.4133,24.5383,3058121,2020/01/07 00:00:00+00,10:20:00,GMT,1,Looe Key; SW of,24.5383,-81.4133,Karenia brevis,0,HABW200115-037,
-81.4133,24.5383,3058122,2020/01/07 00:00:00+00,10:20:00,GMT,35,Looe Key; SW of,24.5383,-81.4133,Karenia brevis,0,HABW200115-038,
-81.717,24.478,3058123,2020/01/07 00:00:00+00,13:59:00,GMT,1,Boca Chia Key; 5.4 mi S of,24.478,-81.717,Karenia brevis,0,HABW200115-039,
-81.717,24.478,3058124,2020/01/07 00:00:00+00,13:59:00,GMT,21,Boca Chia Key; 5.4 mi S of,24.478,-81.717,Karenia brevis,0,HABW200115-040,
-81.904,24.654,3058125,2020/01/07 00:00:00+00,17:36:00,GMT,1,Cottrell Key; 3.5 mi N of,24.654,-81.904,Karenia brevis,0,HABW200115-041,
-81.904,24.654,3058126,2020/01/07 00:00:00+00,17:36:00,GMT,6.2,Cottrell Key; 3.5 mi N of,24.654,-81.904,Karenia brevis,0,HABW200115-042,
-81.9167,24.7278,3058127,2020/01/07 00:00:00+00,18:35:00,GMT,1,Cottrell Key; 8.4 mi N of,24.7278,-81.9167,Karenia brevis,0,HABW200115-043,
-81.9167,24.7278,3058128,2020/01/07 00:00:00+00,18:35:00,GMT,12.7,Cottrell Key; 8.4 mi N of,24.7278,-81.9167,Karenia brevis,0,HABW200115-044,
-82.0428,25.0108,3058129,2020/01/07 00:00:00+00,21:02:00,GMT,1,Boca Grande Key; 33 mi N of,25.0108,-82.0428,Karenia brevis,333,HABW200115-045,
-82.0428,25.0108,3058130,2020/01/07 00:00:00+00,21:02:00,GMT,18.6,Boca Grande Key; 33 mi N of,25.0108,-82.0428,Karenia brevis,1000,HABW200115-046,
-80.06845,26.3605,3057317,2020/01/08 00:00:00+00,11:30:00,EST,1,Red Reef Park,26.3605,-80.06845,Karenia brevis,0,HABW200109-032,
-80.612495,28.198262,3057552,2020/01/08 00:00:00+00,8:00:00,EST,0.5,Hawksbill Island Drive; canal E of (Banana River),28.198262,-80.612495,Karenia brevis,0,HABW200109-033,
-84.48667,29.90333,3057578,2020/01/08 00:00:00+00,10:34:00,EST,0.5,Turkey Point; SE of (St. George Sound),29.90333,-84.48667,Karenia brevis,0,HABW200110-020,
-84.56283,29.8825,3057579,2020/01/08 00:00:00+00,10:55:00,EST,0.3,Crooked River Road; S of (St. George Sound),29.8825,-84.56283,Karenia brevis,0,HABW200110-021,
-84.55533,29.89533,3057580,2020/01/08 00:00:00+00,11:06:00,EST,0.5,Royal Tern Way; S of (St. George Sound),29.89533,-84.55533,Karenia brevis,0,HABW200110-022,
-84.52617,29.90917,3057581,2020/01/08 00:00:00+00,11:40:00,EST,0.5,Firefly Circle; SW of (St. George Sound),29.90917,-84.52617,Karenia brevis,0,HABW200110-023,
-82.0645,26.5857,3058040,2020/01/08 00:00:00+00,13:30:00,EST,0.2,McCardle Island; SW of (Matlacha Pass),26.5857,-82.0645,Karenia brevis,0,HABW200109-001,
-82.0475,26.500278,3058041,2020/01/08 00:00:00+00,13:48:00,EST,0.2,Merwin Key; W of (San Carlos Bay),26.500278,-82.0475,Karenia brevis,0,HABW200109-002,
-82.1208,26.7003,3058042,2020/01/08 00:00:00+00,12:56:00,EST,0.2,Jug Creek Point; E of (Matlacha Pass),26.7003,-82.1208,Karenia brevis,0,HABW200109-003,
-82.1945,26.5264,3058043,2020/01/08 00:00:00+00,7:44:00,EST,0.5,Alison Hagerup Beach Park,26.5264,-82.1945,Karenia brevis,0,HABW200109-004,
-82.0801,26.4217,3058044,2020/01/08 00:00:00+00,8:19:00,EST,0.5,Tarpon Bay Road Beach,26.4217,-82.0801,Karenia brevis,0,HABW200109-005,
-82.01543,26.45157,3058045,2020/01/08 00:00:00+00,8:46:00,EST,0.5,Lighthouse Beach,26.45157,-82.01543,Karenia brevis,0,HABW200109-006,
-81.95776,26.45398,3058046,2020/01/08 00:00:00+00,9:23:00,EST,0.5,Lynn Hall Park,26.45398,-81.95776,Karenia brevis,0,HABW200109-007,
-81.8795,26.3901,3058047,2020/01/08 00:00:00+00,10:48:00,EST,0.5,Lovers Key State Park,26.3901,-81.8795,Karenia brevis,0,HABW200109-008,
-81.84574,26.33105,3058048,2020/01/08 00:00:00+00,11:33:00,EST,0.5,Bonita Beach Park,26.33105,-81.84574,Karenia brevis,0,HABW200109-009,
-80.795517,28.62365,3058049,2020/01/08 00:00:00+00,11:40:00,EST,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW200109-010,
-80.7391,28.52641,3058050,2020/01/08 00:00:00+00,12:05:00,EST,0.2,NASA Causeway; SE side of (Indian River),28.52641,-80.7391,Karenia brevis,0,HABW200109-011,
-80.766533,28.475083,3058051,2020/01/08 00:00:00+00,12:20:00,EST,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW200109-012,
-80.66245,28.4017,3058052,2020/01/08 00:00:00+00,12:45:00,EST,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW200109-013,
-80.62844,28.357133,3058053,2020/01/08 00:00:00+00,14:05:00,EST,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW200109-014,
-80.614283,28.309033,3058054,2020/01/08 00:00:00+00,14:25:00,EST,0.2,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,Karenia brevis,0,HABW200109-015,
-80.62418,28.13248,3058055,2020/01/08 00:00:00+00,14:55:00,EST,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW200109-016,
-82.36189,26.92467,3058062,2020/01/08 00:00:00+00,9:45:00,EST,0.5,Englewood Beach,26.92467,-82.36189,Karenia brevis,0,HABW200109-023,
-82.27415,26.80562,3058063,2020/01/08 00:00:00+00,7:30:00,EST,0.5,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,Karenia brevis,667,HABW200109-024,
-82.683781,27.729092,3058064,2020/01/08 00:00:00+00,10:20:00,EST,0.5,38th Street South; canal N of (Boca Ciega Bay),27.729092,-82.683781,Karenia brevis,0,HABW200109-025,
-82.683447,27.725861,3058065,2020/01/08 00:00:00+00,10:45:00,EST,0.5,48th Avenue South; canal N of (Boca Ciega Bay),27.725861,-82.683447,Karenia brevis,0,HABW200109-026,
-82.683531,27.7244,3058066,2020/01/08 00:00:00+00,11:00:00,EST,0.5,Maximo Marina; canal W of (Boca Ciega Bay),27.7244,-82.683531,Karenia brevis,0,HABW200109-027,
-86.8631,30.376,3058067,2020/01/08 00:00:00+00,11:55:00,EST,0.5,Navarre Pier,30.376,-86.8631,Karenia brevis,0,HABW200109-028,
-86.602117,30.36405,3058068,2020/01/08 00:00:00+00,16:21:00,CST,0.5,Okaloosa Island; 2.1 mi S of,30.36405,-86.602117,Karenia brevis,0,HABW200109-029,
-86.822667,30.212917,3058069,2020/01/08 00:00:00+00,12:30:00,CST,0.5,Santa Rosa Island; 12 mi S of,30.212917,-86.822667,Karenia brevis,0,HABW200109-030,
-80.0542,26.893715,3058070,2020/01/08 00:00:00+00,11:15:00,EST,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW200109-031,
-82.21,25.4017,3058131,2020/01/08 00:00:00+00,0:23:00,GMT,1,Marquesas Keys; 56 mi N of,25.4017,-82.21,Karenia brevis,333,HABW200115-047,
-82.21,25.4017,3058132,2020/01/08 00:00:00+00,0:23:00,GMT,23,Marquesas Keys; 56 mi N of,25.4017,-82.21,Karenia brevis,0,HABW200115-048,
-81.8,25.9117,3058133,2020/01/08 00:00:00+00,5:28:00,GMT,1,Marco Island; 4.4 mi W of,25.9117,-81.8,Karenia brevis,0,HABW200115-049,
-81.8,25.9117,3058134,2020/01/08 00:00:00+00,5:28:00,GMT,6.9,Marco Island; 4.4 mi W of,25.9117,-81.8,Karenia brevis,0,HABW200115-050,
-82.48,25.94,3058135,2020/01/08 00:00:00+00,10:28:00,GMT,1,Marco Island; 46 mi W of,25.94,-82.48,Karenia brevis,0,HABW200115-051,
-82.48,25.94,3058136,2020/01/08 00:00:00+00,10:28:00,GMT,26.5,Marco Island; 46 mi W of,25.94,-82.48,Karenia brevis,0,HABW200115-052,
-82.2173,26.1835,3058137,2020/01/08 00:00:00+00,13:25:00,GMT,1,Doctors Pass; 25 mi W of,26.1835,-82.2173,Karenia brevis,0,HABW200115-053,
-82.2173,26.1835,3058138,2020/01/08 00:00:00+00,13:25:00,GMT,16.3,Doctors Pass; 25 mi W of,26.1835,-82.2173,Karenia brevis,333,HABW200115-054,
-82.1372,26.2553,3058139,2020/01/08 00:00:00+00,14:45:00,GMT,1,Vanderbilt Beach; 19 mi W of,26.2553,-82.1372,Karenia brevis,333,HABW200115-055,
-82.1372,26.2553,3058140,2020/01/08 00:00:00+00,14:45:00,GMT,10.8,Vanderbilt Beach; 19 mi W of,26.2553,-82.1372,Karenia brevis,333,HABW200115-056,
-82.0419,26.3417,3058141,2020/01/08 00:00:00+00,15:55:00,GMT,1,Tarpon Bay Road Beach; 6 mi SE of,26.3417,-82.0419,Karenia brevis,0,HABW200115-057,
-82.0419,26.3417,3058142,2020/01/08 00:00:00+00,15:55:00,GMT,8.4,Tarpon Bay Road Beach; 6 mi SE of,26.3417,-82.0419,Karenia brevis,0,HABW200115-058,
-82.0004,26.3836,3058144,2020/01/08 00:00:00+00,16:35:00,GMT,1,Lighthouse Beach; 4.8 mi S of,26.3836,-82.0004,Karenia brevis,0,HABW200115-060,
-82.0004,26.3836,3058146,2020/01/08 00:00:00+00,16:35:00,GMT,6.4,Lighthouse Beach; 4.8 mi S of,26.3836,-82.0004,Karenia brevis,0,HABW200115-062,
-81.9602,26.4263,3058147,2020/01/08 00:00:00+00,17:12:00,GMT,1,Fort Myers Beach Pier; 1.7 mi S of,26.4263,-81.9602,Karenia brevis,0,HABW200115-063,
-82.2124,26.5465,3058148,2020/01/08 00:00:00+00,21:09:00,GMT,1,Redfish Pass; SW of,26.5465,-82.2124,Karenia brevis,667,HABW200115-064,
-82.2124,26.5465,3058149,2020/01/08 00:00:00+00,21:09:00,GMT,3.9,Redfish Pass; SW of,26.5465,-82.2124,Karenia brevis,333,HABW200115-065,
-82.2554,26.5532,3058150,2020/01/08 00:00:00+00,21:45:00,GMT,1,Redfish Pass; 3.4 mi W of,26.5532,-82.2554,Karenia brevis,3000,HABW200115-066,
-82.2554,26.5532,3058151,2020/01/08 00:00:00+00,21:45:00,GMT,6,Redfish Pass; 3.4 mi W of,26.5532,-82.2554,Karenia brevis,0,HABW200115-067,
-82.3314,26.5514,3058152,2020/01/08 00:00:00+00,22:26:00,GMT,1,Redfish Pass; 8.1 mi W of,26.5514,-82.3314,Karenia brevis,1333,HABW200115-068,
-82.3314,26.5514,3058153,2020/01/08 00:00:00+00,22:26:00,GMT,9.9,Redfish Pass; 8.1 mi W of,26.5514,-82.3314,Karenia brevis,333,HABW200115-069,
-82.4978,26.578,3058154,2020/01/08 00:00:00+00,23:46:00,GMT,1,North Captiva Island; 17 mi W of,26.578,-82.4978,Karenia brevis,333,HABW200115-070,
-82.4978,26.578,3058155,2020/01/08 00:00:00+00,23:46:00,GMT,15,North Captiva Island; 17 mi W of,26.578,-82.4978,Karenia brevis,0,HABW200115-071,
-85.695917,30.235361,3057575,2020/01/09 00:00:00+00,11:40:00,CST,0.3,Upper Goose Bayou; SW of (North Bay),30.235361,-85.695917,Karenia brevis,0,HABW200110-017,
-85.684222,30.256889,3057576,2020/01/09 00:00:00+00,10:40:00,CST,0.3,Little Oyster Bar Point; NW of (North Bay),30.256889,-85.684222,Karenia brevis,0,HABW200110-018,
-85.645806,30.258667,3057577,2020/01/09 00:00:00+00,10:50:00,CST,0.3,Bailey Bridge; E of (North Bay),30.258667,-85.645806,Karenia brevis,0,HABW200110-019,
-82.8323,27.9777,3057582,2020/01/09 00:00:00+00,,EST,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW200110-024,
-80.802278,28.615731,3057583,2020/01/09 00:00:00+00,8:00:00,EST,0.5,Harbor Pointe Marina (Indian River),28.615731,-80.802278,Karenia brevis,0,HABW200110-025,
-83.4471,29.5928,3057588,2020/01/09 00:00:00+00,,EST,0.5,Bird Island; 2.5 mi SW of,29.5928,-83.4471,Karenia brevis,0,HABW200113-003,
-81.8164,26.1965,3057589,2020/01/09 00:00:00+00,14:00:00,EST,1.8,Park Shore Beach,26.1965,-81.8164,Karenia brevis,0,HABW200113-004,
-82.6958,26.5956,3058156,2020/01/09 00:00:00+00,1:23:00,GMT,1,Captiva Pass; 29 mi W of,26.5956,-82.6958,Karenia brevis,0,HABW200115-072,
-82.6958,26.5956,3058157,2020/01/09 00:00:00+00,1:23:00,GMT,21,Captiva Pass; 29 mi W of,26.5956,-82.6958,Karenia brevis,0,HABW200115-073,
-82.5564,26.6307,3058158,2020/01/09 00:00:00+00,3:20:00,GMT,1,Cayo Costa; 20 mi W of,26.6307,-82.5564,Karenia brevis,667,HABW200115-074,
-82.5564,26.6307,3058159,2020/01/09 00:00:00+00,3:20:00,GMT,14.8,Cayo Costa; 20 mi W of,26.6307,-82.5564,Karenia brevis,0,HABW200115-075,
-82.3396,26.6886,3058160,2020/01/09 00:00:00+00,5:58:00,GMT,1,Boca Grande Pass; 5 mi W of,26.6886,-82.3396,Karenia brevis,667,HABW200115-076,
-82.3396,26.6886,3058161,2020/01/09 00:00:00+00,5:58:00,GMT,10.8,Boca Grande Pass; 5 mi W of,26.6886,-82.3396,Karenia brevis,667,HABW200115-077,
-82.478,27.1107,3058162,2020/01/09 00:00:00+00,9:43:00,GMT,1,Venice Inlet; W of,27.1107,-82.478,Karenia brevis,0,HABW200115-078,
-82.478,27.1107,3058163,2020/01/09 00:00:00+00,9:43:00,GMT,5.7,Venice Inlet; W of,27.1107,-82.478,Karenia brevis,0,HABW200115-079,
-82.5467,27.0719,3058164,2020/01/09 00:00:00+00,10:20:00,GMT,1,Venice Fishing Pier; 5.8 mi W of,27.0719,-82.5467,Karenia brevis,5333,HABW200115-080,
-82.5467,27.0719,3058165,2020/01/09 00:00:00+00,10:20:00,GMT,10.4,Venice Fishing Pier; 5.8 mi W of,27.0719,-82.5467,Karenia brevis,1333,HABW200115-081,
-82.6152,27.0331,3058166,2020/01/09 00:00:00+00,11:03:00,GMT,1,Manasota Beach; 12 mi W of,27.0331,-82.6152,Karenia brevis,333,HABW200115-082,
-82.6152,27.0331,3058167,2020/01/09 00:00:00+00,11:03:00,GMT,14.3,Manasota Beach; 12 mi W of,27.0331,-82.6152,Karenia brevis,333,HABW200115-083,
-82.6838,26.9942,3058168,2020/01/09 00:00:00+00,11:45:00,GMT,1,Manasota Beach; 17 mi W of,26.9942,-82.6838,Karenia brevis,667,HABW200115-084,
-82.6838,26.9942,3058169,2020/01/09 00:00:00+00,11:45:00,GMT,18.9,Manasota Beach; 17 mi W of,26.9942,-82.6838,Karenia brevis,667,HABW200115-085,
-82.7522,26.9552,3058170,2020/01/09 00:00:00+00,12:25:00,GMT,1,Blind Pass Beach; 23 mi W of,26.9552,-82.7522,Karenia brevis,0,HABW200115-086,
-82.7522,26.9552,3058171,2020/01/09 00:00:00+00,12:25:00,GMT,23.1,Blind Pass Beach; 23 mi W of,26.9552,-82.7522,Karenia brevis,0,HABW200115-087,
-82.8207,26.9162,3058172,2020/01/09 00:00:00+00,13:10:00,GMT,1,Englewood Beach; 28 mi W of,26.9162,-82.8207,Karenia brevis,0,HABW200115-088,
-82.8207,26.9162,3058173,2020/01/09 00:00:00+00,13:10:00,GMT,26.6,Englewood Beach; 28 mi W of,26.9162,-82.8207,Karenia brevis,0,HABW200115-089,
-82.889,26.8773,3058174,2020/01/09 00:00:00+00,13:50:00,GMT,1,Knight Island; 35 mi W of,26.8773,-82.889,Karenia brevis,0,HABW200115-090,
-82.889,26.8773,3058175,2020/01/09 00:00:00+00,13:50:00,GMT,29,Knight Island; 35 mi W of,26.8773,-82.889,Karenia brevis,0,HABW200115-091,
-82.96,26.83,3058488,2020/01/09 00:00:00+00,14:32:00,GMT,1,Little Gasparilla Island; 41 mi W of,26.83,-82.96,Karenia brevis,0,HABW200115-092,
-82.96,26.83,3058489,2020/01/09 00:00:00+00,14:32:00,GMT,32,Little Gasparilla Island; 41 mi W of,26.83,-82.96,Karenia brevis,0,HABW200115-093,
-83.1,26.73,3058490,2020/01/09 00:00:00+00,15:57:00,GMT,1,Boca Grande; 52 mi W of,26.73,-83.1,Karenia brevis,0,HABW200115-094,
-83.1,26.73,3058491,2020/01/09 00:00:00+00,15:57:00,GMT,38.5,Boca Grande; 52 mi W of,26.73,-83.1,Karenia brevis,0,HABW200115-095,
-82.417,26.668,3058492,2020/01/09 00:00:00+00,,,1,Cayo Costa; 9.9 mi W of,26.668,-82.417,Karenia brevis,667,HABW200115-096,
-82.57475,27.549417,3057584,2020/01/10 00:00:00+00,,CST,0.5,Peterson Bayou,27.549417,-82.57475,Karenia brevis,0,HABW200110-026,
-82.567983,27.610017,3057585,2020/01/10 00:00:00+00,,,0.5,Harbor Key; S of (Lower Tampa Bay),27.610017,-82.567983,Karenia brevis,0,HABW200110-027,
-81.575,25.7333,3058493,2020/01/10 00:00:00+00,9:20:00,GMT,1,Kingston Key; 8.6 mi SW of,25.7333,-81.575,Karenia brevis,0,HABW200115-097,
-81.4707,25.5835,3058494,2020/01/10 00:00:00+00,11:29:00,GMT,1,Wood Key; 14 mi W of,25.5835,-81.4707,Karenia brevis,0,HABW200115-098,
-81.2917,25.5833,3058495,2020/01/10 00:00:00+00,12:47:00,GMT,1,Wood Key; 3.3 mi W of,25.5833,-81.2917,Karenia brevis,0,HABW200115-099,
-81.3083,25.4533,3058496,2020/01/10 00:00:00+00,14:07:00,GMT,1,Broad River; 8.9 mi W of,25.4533,-81.3083,Karenia brevis,0,HABW200115-100,
-81.6533,25.3517,3058497,2020/01/10 00:00:00+00,17:45:00,GMT,1,Shark River Island; 32 mi W of,25.3517,-81.6533,Karenia brevis,72333,HABW200115-101,
-81.6533,25.3517,3058498,2020/01/10 00:00:00+00,17:45:00,GMT,11,Shark River Island; 32 mi W of,25.3517,-81.6533,Karenia brevis,61667,HABW200115-102,
-81.49,25.3517,3058499,2020/01/10 00:00:00+00,19:00:00,GMT,1,Shark River Island; 22 mi W of,25.3517,-81.49,Karenia brevis,0,HABW200115-103,
-81.336,25.3517,3058500,2020/01/10 00:00:00+00,20:23:00,GMT,1,Shark River Island; 12 mi W of,25.3517,-81.336,Karenia brevis,0,HABW200115-104,
-81.265,25.3517,3058501,2020/01/10 00:00:00+00,21:09:00,GMT,1,Shark River Island; 7.7 mi W of,25.3517,-81.265,Karenia brevis,0,HABW200115-105,
-81.265,25.3517,3058502,2020/01/10 00:00:00+00,21:09:00,GMT,3.7,Shark River Island; 7.7 mi W of,25.3517,-81.265,Karenia brevis,0,HABW200115-106,
-81.2273,25.35,3058503,2020/01/10 00:00:00+00,21:50:00,GMT,1,Shark River Island; 5.3 mi W of,25.35,-81.2273,Karenia brevis,0,HABW200115-107,
-81.1933,25.3502,3058504,2020/01/10 00:00:00+00,22:17:00,GMT,1,Shark River Island; 3.2 mi W of,25.3502,-81.1933,Karenia brevis,0,HABW200115-108,
-81.1528,25.3453,3058505,2020/01/10 00:00:00+00,22:58:00,GMT,1,Shark River Island; NW of,25.3453,-81.1528,Karenia brevis,0,HABW200115-109,
-84.88478,29.7301,3058827,2020/01/10 00:00:00+00,12:41:00,EST,0.1,Millender Street; S of (St. George Sound),29.7301,-84.88478,Karenia brevis,0,HABW200117-047,
-81.8164,26.1965,3057916,2020/01/11 00:00:00+00,16:00:00,EST,1.2,Parkshore Beach,26.1965,-81.8164,Karenia brevis,0,HABW200114-018,
-81.743068,25.970102,3057917,2020/01/11 00:00:00+00,14:00:00,EST,0.1,Big Marco Pass (Marco Bay),25.970102,-81.743068,Karenia brevis,0,HABW200114-019,
-81.741876,25.941439,3057918,2020/01/11 00:00:00+00,15:05:00,EST,0.1,Marco Beach,25.941439,-81.741876,Karenia brevis,0,HABW200114-020,
-81.6533,25.1667,3058506,2020/01/11 00:00:00+00,3:02:00,GMT,1,Cape Sable; 32 mi W of,25.1667,-81.6533,Karenia brevis,52000,HABW200115-110,
-81.336,25.1667,3058507,2020/01/11 00:00:00+00,5:17:00,GMT,1,Cape Sable; 12 mi W of,25.1667,-81.336,Karenia brevis,0,HABW200115-111,
-81.235,25.1667,3058508,2020/01/11 00:00:00+00,6:07:00,GMT,1,Cape Sable; 5.9 mi W of,25.1667,-81.235,Karenia brevis,0,HABW200115-112,
-81.1567,25.1667,3058509,2020/01/11 00:00:00+00,6:43:00,GMT,1,Middle Cape Canal; 1.5 mi SW of,25.1667,-81.1567,Karenia brevis,0,HABW200115-113,
-81.0933,25.1017,3058510,2020/01/11 00:00:00+00,7:41:00,GMT,1,Cape Sable; 1.1 mi S of,25.1017,-81.0933,Karenia brevis,0,HABW200115-114,
-81.1667,24.93,3058511,2020/01/11 00:00:00+00,9:09:00,GMT,1,East Bahia Honda Key; 11 mi N of,24.93,-81.1667,Karenia brevis,0,HABW200115-115,
-81.2572,24.6644,3057919,2020/01/12 00:00:00+00,,EST,0.5,Sandspur Beach,24.6644,-81.2572,Karenia brevis,0,HABW200114-021,
-80.635,28.1505,3057920,2020/01/12 00:00:00+00,,EST,0.5,Tropic; SW of (Indian River),28.1505,-80.635,Karenia brevis,0,HABW200114-022,
-80.5008,27.88507,3057922,2020/01/12 00:00:00+00,9:00:00,EST,0.5,Barefoot Bay Pier (Indian River),27.88507,-80.5008,Karenia brevis,0,HABW200114-024,
-80.4155,27.75906,3057923,2020/01/12 00:00:00+00,10:00:00,EST,0.5,Environmental Learning Center Pier (Indian River),27.75906,-80.4155,Karenia brevis,0,HABW200114-025,
-82.631267,27.759803,3057586,2020/01/13 00:00:00+00,9:00:00,EST,0.5,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW200113-001,
-82.631267,27.759803,3057587,2020/01/13 00:00:00+00,9:02:00,EST,5.5,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW200113-002,
-82.63202,27.37317,3057876,2020/01/13 00:00:00+00,14:20:00,GMT,0.5,Longboat Key Beach,27.37317,-82.63202,Karenia brevis,0,HABW200113-058,
-82.56244,27.32682,3057877,2020/01/13 00:00:00+00,13:55:00,GMT,0.5,Ringling Causeway,27.32682,-82.56244,Karenia brevis,0,HABW200113-059,
-82.58171,27.31561,3057878,2020/01/13 00:00:00+00,14:45:00,GMT,0.5,North Lido Beach,27.31561,-82.58171,Karenia brevis,0,HABW200113-060,
-82.57718,27.311,3057879,2020/01/13 00:00:00+00,15:00:00,GMT,0.5,Lido Beach Casino,27.311,-82.57718,Karenia brevis,0,HABW200113-061,
-82.56739,27.29818,3057880,2020/01/13 00:00:00+00,15:15:00,GMT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW200113-062,
-82.5531,27.26518,3057881,2020/01/13 00:00:00+00,16:00:00,GMT,0.5,Siesta Beach,27.26518,-82.5531,Karenia brevis,0,HABW200113-063,
-82.51711,27.21843,3057882,2020/01/13 00:00:00+00,16:30:00,GMT,0.5,Turtle Beach,27.21843,-82.51711,Karenia brevis,0,HABW200113-064,
